lat,lon,name
14.5872154,121.0644096,Elbow Room
14.549836,121.0475062,Early Night
12.9374822,100.8837876,Sukanya Bar Beer
13.7274447,100.5334988,Molly Malone's
37.5071814,127.0324786,런닝레빗가라오케
37.353458,126.721853,노블바 시화병원점
14.101831,120.9521167,Luxe Downunder Bar
14.1019608,120.9522863,Kon-Tiki Bar
12.9389748,100.8905018,-5° Supperclub
35.7008233,139.7410896,Drop
15.8765879,108.3282461,Cham Island Diving Center
34.7180506,135.4268066,スナック気まぐれ
14.5481616,121.0252846,Blue Angel
14.548108,121.0253359,Upstage
34.7226924,135.427604,
34.7273264,135.414178,
11.5747471,104.9268372,Rose Bar
11.5697377,104.9300277,Riverside Bistro
11.5713558,104.9294811,Garden Bar
14.5629053,121.028658,Rogues
14.5629467,121.0287989,Hollywood
14.5630121,121.0289381,Bourbon Street
14.5634448,121.0301894,Crazy Horse
14.5634546,121.0296517,Bottoms Bar
14.5634897,121.0297726,Mirrors bar
14.5634002,121.0300089,Cuervo Tequileria
14.5633338,121.0299573,Shampoo
14.5637323,121.0308199,Ringside
14.563686,121.0310478,Fridays
35.899617,139.3372187,
35.899549,139.3372583,
35.8994867,139.337315,
35.8993564,139.3372867,
35.8992601,139.3371904,
36.6593818,117.02295,English Corner
36.6607387,117.0319644,Soho
35.6861067,127.9103825,제이&비 (J&B)
13.720795,100.5280414,Hu'u Bar
36.6586038,117.0068322,Box Bar
33.5794629,130.4204487,ビリヤード＆ダーツ・バー
33.5889079,130.4240406,酒処あかり
33.588915,130.4238003,
1.3014202,103.8391309,Alley Bar
1.2931895,103.8534246,New Asia Bar (71st Floor)
1.3001364,103.8501121,
1.2433821,103.8280275,Tanjong Beach Club
14.6294948,103.4082219,Harleys
1.192349,104.4262177,Pasir Panjang Beach Bar
1.3001777,103.8407044,KPO
14.5748086,120.9814275,L.A. Cafe
14.5774868,120.9817159,G-Point
17.9763138,102.6187035,Relax
17.9544164,102.6251254,Juke Box
14.6344597,121.0355737,Centerstage
12.9298602,100.8834849,Luck Bar 1
12.927361,100.8869936,Boxing Roo
15.205582,145.7196071,Wild Bill's Bar & Grill
7.8202892,98.343448,
7.8212989,98.3424716,
7.8218278,98.3416736,coconutbar
27.6891618,86.729851,The Irish Pub
13.3550228,103.8549688,Banana Leaf
13.3544241,103.8544849,Linga Bar
13.355229,103.8546619,Miss Wong
7.8218825,98.3447296,tamarinbar
7.8202669,98.3441503,beer bar
11.3267565,124.1137295,Blue Coral Bar
39.9347744,116.4482063,Kokomo
35.6679434,139.6820721,真木
14.5379387,120.9951483,EDSA International Entertainment Complex
8.0322996,98.8251521,
35.6869979,139.7800258,Kiha
39.193678,140.1912701,スナックロータス
8.0195125,98.8345967,Pyramid Bar and Restaurant
8.0122533,98.842868,Joy Beach Bar
8.0123802,98.8430327,Bamboo Bar
11.7081784,122.3628108,Mezzanine
7.8967668,98.3089061,Mangmoon-Bar
7.9226961,98.2776208,Freedom Bar
17.760335,104.2909014,
14.6124743,121.0377712,Queba Bar Grill
17.9856054,104.0252882,Rung Phet Garden
14.6353432,121.0937017,Riverfront Bar and Grill
14.622018,121.1021183,The Roof Deck
14.6235064,121.1023351,Marikina River Gold Grill and Restobar
13.7392395,100.5556686,Lolita's
14.6333709,121.0940249,Junior KTV
14.6334854,121.094013,Emer's
14.6337209,121.09397,Enzimone
14.633885,121.09395,Pondahan ni Pugo
14.6340108,121.093934,Papa Jecks's
14.6341313,121.093919,Okavango
14.6342819,121.093901,
14.6342321,121.093907,BoraFire
8.0603867,98.2778525,Seaview Bar
8.0586586,98.2782005,Mr. Jakob
8.0562005,98.2783526,Madagascar
37.2594111,127.0313099,Le Parisien
13.7178353,100.5531811,
13.7181271,100.5531489,Indy tree bar
31.8323893,119.970653,Jim's Bar
10.6846718,122.9559747,Portico
10.6684174,122.9505053,Macho
21.8510534,106.7626327,Gold Club
9.623919,123.810471,
9.626679,123.860779,
9.6241632,123.9036432,
9.7409,123.914284,
14.6232599,121.1129102,Jassy Bar & Restaurant
14.624057,121.124899,Honey Restobar
10.6680269,122.9443377,MO2 Downtown
35.663353,139.708333,Tokyo Salon
14.5810007,121.1790996,Café Pranjetto Bar & Restaurant
35.692444,139.76632,Blondie
8.910684,98.5233572,Chill Out Bar
16.42476,102.822325,บ้านตะวันแดง
16.429212,102.8290394,Blue's Bar
37.3490215,139.3204569,スナックAZ(snuck AZ)
21.0350674,105.8530021,Half Man Half Noodle
21.0358287,105.8522274,Dragonfly
21.0350376,105.8541586,Roots Reggae bar
21.0383923,105.8551456,Phuc Tan Bar
21.0301308,105.8609285,Solace
21.0356982,105.853259,Hair of the Dog
14.5637894,121.0307824,Mixed Nuts/Birdies Cage
14.5847924,121.0640988,Mucho's KTV Bar
14.5866035,121.064389,Flare
14.5845675,121.0674366,Bugsy's Bar & Bistro
14.5852499,121.0643631,Chicago
10.3357815,123.9507062,BR Town Square
31.0348456,121.192081,Rose Bar
13.7412402,100.556218,Cheap Charlie's
11.5555521,104.9254922,Liquid
13.7415321,100.5530394,Big Dog's
13.7601131,100.5027895,The Family
31.2372637,121.4849677,Captain Hostel
13.3544708,103.8557501,Laundry
13.3542324,103.8534447,X-Bar
15.027713,120.6733015,
34.997289,135.7599289,横浜天下鳥
35.7878301,139.9276713,島人
35.784311,139.8981397,Club Zero
39.97185,116.4708065,Park Side
35.7833486,139.9007801,カウンターバーTifferny
35.7833,139.8985129,Club the Eden
35.7830423,139.8984201,Jazzの店コルコバード
50.2288001,136.8993663,Бархат
35.648469,139.745216,Yabusame
35.6481816,139.7462159,日比谷BAR
35.620234,139.726676,日本海海の華 (Uminohana)
35.7857166,139.9028643,バロック
35.7845319,139.9015299,歌うんだ村
35.7823107,139.9012013,ちょっと
31.5894628,130.5535152,クラブドーム (Club Doom)
31.5889615,130.5532538,サンドリオン (Cendrillon)
10.9516276,108.2109742,Mellow Bar
10.9475084,108.201579,Your Bar (b)
13.8395004,100.5742195,The Play
11.5245356,122.0840194,Vienna Bistro & Bar
16.6089259,120.2864,Patio Santorini
16.6087716,120.2859339,Pool Bar
14.6868599,120.5397385,Razz
35.7842315,139.8987212,3年A組
35.7841631,139.8980592,ローズマリー
35.7856797,139.9005601,舞姫
35.7864085,139.9009535,Petit Coquin
14.0706224,121.3294947,Maghirang Bar
14.5496577,121.0485068,Keg
34.7195108,135.4343767,
13.8922149,100.5605209,เอเบียร์โฮมบาร์แอนด์แกลเลอรี่
43.1214992,131.9532474,BeerLoga
35.5759208,139.6482147,けやき (Keyaki)
1.2472686,103.83988,eM By The Marina
35.5120022,139.4234608,はるみ
14.6332806,121.0946833,Bonchalet
21.0323292,105.8520426,Sago
10.5405201,106.4079012,Zorok bia quán nhậu
10.5316201,106.412727,Quán Ăn Quán Nhậu Miệt Vườn
10.5310831,106.4280836,Quán Nhậu Lao Động
35.884284,139.921518,魚金本店
22.334916,103.842065,Ngoc Vinh
14.6344681,121.0376502,Off the Grill
14.6342553,121.0385614,Puti Bar
14.6339647,121.0387277,Quattro
14.6350233,121.0356747,Padi's Point
35.7878394,139.9327947,アベイユ
1.0520893,104.7071004,Yogi's Bar
35.5553869,139.4271926,小窓
14.7083576,121.0633478,M2 Billiards
8.0286048,98.8250708,Last fisherman bar
22.287607,114.1575991,The Beer Bay
13.5223004,120.9724899,Point Bar
8.0147336,98.2918024,Reggae Bar
10.0987223,99.8282239,Lotus Bar
10.0977606,99.8288842,Sunflower
10.093474,99.8276053,Fishbowl
18.7754918,98.9767529,BN Club
18.7754726,98.9768886,Time Out
18.7754618,98.9769654,Y-Zone Club
18.7878049,98.9943218,Inter Bar
39.9087702,116.2945141,Greenleaf Internet bar
18.7890221,99.0993161,555
18.7898239,99.0039815,Riverside Bar & Restaurant
6.4858273,99.3051255,Reggae Bar
6.4874207,99.300093,Peace and Love Bar
6.4877249,99.3064379,Time to Chill
18.5864113,99.0514186,Buzz Club
18.5848035,99.0535243,
18.5849553,99.0536941,
18.5850135,99.0535466,
14.2219332,120.9735361,Vernini's Resto Bar
18.5876562,99.0478607,
18.5878606,99.047335,Bang-aov
18.5880415,99.0467409,
18.5880101,99.046798,เพีอน เพ
12.9342618,100.8873934,Lock and Load Bar
12.9297179,100.8853164,Climax Club
12.9345909,100.8863728,Puy Bar
12.9345828,100.8861837,Natalies Bar
12.9346242,100.8863097,Jane's Bar
10.6029938,103.5272932,Khin's Shack Bar
10.6087119,103.5260169,Golden Lion Plaza
14.3000131,120.956461,"Aytaks Pares, Mami House, and Restaurant"
14.299969,120.956638,Onestop bar resto
14.637241,121.0281965,Klownz
13.4281957,144.6487474,Molly Mcgee's
11.1517926,123.8059857,Yooneek Bar
8.0587316,98.7483773,Sabai ba bar
12.8952188,100.8886734,Blush
13.7620197,100.4935959,Jazz Happens
18.7604078,99.0789773,
18.7567841,99.076003,
18.7548765,99.0549772,
14.6093156,121.0809819,121 RestoBar
14.609259,121.080928,Salamangka
1.3322971,103.942732,
12.9012543,100.8687407,Fantasy Bar
10.3121834,124.0066727,Tiki Bar @ Bigfoot Mactan
35.6645045,139.7113019,カフェ・ラ・ボエム
35.6104267,139.7438729,立ち飲み 鶴川
6.8323269,125.4163402,SEABALS RESTOBAR
11.0188678,124.6016974,Jungle Bar and Grill
35.7109207,139.7975062,神谷バー
10.7672775,106.69391,Go 2 Bar
35.6607307,139.7386747,Garden Dinner
35.6608956,139.7431228,Mayur
35.6589393,139.7419254,L'espadon
7.0693208,125.6140853,Green Store
14.5594496,121.0253797,Commons Bar
35.713097,139.794072,えみ (Emi)
35.7138108,139.7926489,カラオケ館 (Karaoke-kan)
35.714758,139.7929438,居酒屋だるま
14.6346828,121.0374671,Zausycho Bar
14.6356281,121.024087,Marinara
14.6356997,121.0241619,Stoutmeisje (formerly Catwalk)
14.6356628,121.032423,Baia Luna (in Sir Williams)
18.7459137,99.1186778,Olarn House
52.0210571,113.4965041,Аромат
31.2123608,121.440432,
31.2123231,121.4430995,
31.2123638,121.4403553,Arcade
14.5653496,121.0294674,Tribu Diwata
35.7117766,139.7099551,The Harley
35.675503,139.735459,Bar del sole
35.675503,139.735459,Bar mar
11.0088194,124.6075644,Buffy's Bar
14.6426906,121.0322059,57th Bar and Restaurant
9.1925326,123.2709337,Pool Bar
35.008557,135.762696,Loki ACADEMICA
14.6156625,121.0701901,Gypsy Magic
11.5707458,104.925784,Sharky's
12.9287055,102.4983974,Diamond Crown Beer Garden
14.5837095,121.1668506,Deo's Hideaway Bar
30.5175971,114.4175486,港饮之港
14.5876793,121.0645128,Aruba
14.5876805,121.064408,Jinji Korean Bar
14.5872726,121.0643959,Kudos 168
14.5871434,121.064206,Decades
18.9456688,102.436241,Climbers Bar
14.6382183,121.0306797,Gulp Club
15.1434171,120.5593585,Azur Bar & Grill
10.0994407,99.8289162,Diza Bar
13.8109618,100.0464659,บาร์วันทูทรี
9.9137733,118.8771279,
11.0437963,125.7063213,Floating bar
11.8110807,102.4765252,Cafe del Mak
43.7849006,131.948797,"Интернет клуб ""Лимон"""
43.8012997,131.9364766,Империя
7.7418735,98.7729656,Slinky Bar
7.7416225,98.7734705,Apache Bar
7.7427124,98.7738398,The Stones Bar
7.4215914,125.7898367,Highway 50
7.0653924,125.6102753,Ecstatic Pyramid KTV & Restobar
7.1086846,125.6138375,Shindig Bar
7.0526708,125.5982707,D' Event Restobar
7.0103782,125.5054235,Pengay's Place Bar & Resto
18.1568553,120.5226053,Passion KTV Bar
35.6956599,139.7689274,世界の山ちゃん
7.0878058,125.6136385,K Bro Resto Bar
7.0815536,125.6132621,Fat Bobby's
35.5632698,139.4638444,スマイル
7.0815509,125.6133813,Starr
14.5588611,121.0225031,Bugsy's
7.0974836,125.602992,Mamu's Resto Bar
7.0851853,125.6108306,KL Ktv Bar & Billiards
7.1339054,125.6865122,Vangie Pool Bar
13.7305467,100.5323211,Boys Bangkok геи
13.7306043,100.5322996,Dream Boy
7.0412103,125.5780633,Jade Resto Bar
17.5744732,120.3866071,Epectos Bar & Grill (pinapaitan & lumo-lumo)
7.0670821,125.6127243,Jive Piano Bar & Restaurant
7.061132,125.5569764,Don Julian Resto Bar
50.2319946,136.9123252,Империя
7.1105192,125.6471072,Frankie's Resto bar
10.0332915,105.7734382,3D Café
7.1019398,125.632484,Siko0mo Sports & Resto Bar
7.0878911,125.613655,The Original Ktv Restobar
35.8665522,128.56806,Oppa Pub
14.6432708,121.0269371,Metro Concert Bar
14.6768964,120.5348889,Tangway Grills & Sushi Bar
14.6766802,120.5352959,Km 8 Restobar
14.6412186,121.0264916,Taverna Eleazar Bar & Grill
14.6411597,121.0264794,Hermes Sports Bar
14.6482419,121.0286363,Brassrail Music Lounge
35.1221575,137.0083206,Kind of Blue
13.956263,121.5712627,G51
35.1225903,137.0088731,風神
36.9202854,140.7976223,A J
36.9197943,140.7974292,園
50.3017951,127.5233258,
31.315058,120.6679353,Blue Marlin Bar
14.5372265,120.9954576,Music 21 Plaza KTV
31.3109909,120.6685166,Nana's easy spoken bar
31.3039579,120.6786442,Tunnel Bar
14.609417,121.0810864,Gweilos
36.9540311,140.8541636,ブラジル
36.9548317,140.8559314,美智
36.9545041,140.8596135,フォールヴァン
36.9496089,140.9075742,スフィンクス
14.4533201,120.9750837,Kabisera
7.4420586,125.80255,D' Bar
15.049336,120.6663561,
15.2063772,120.579948,Engrande
31.2416526,121.5805039,
16.4283771,102.8308177,U-Bar
22.2808,114.1547,Wagyu
39.1065615,140.2914405,タイム
14.5631523,121.0293415,Vila
14.6398808,121.0376155,Homer's Bar
14.6398903,121.0328323,The Beech
7.078324,125.6095163,Draft Pick
30.898864,103.57115,山门前茶馆
31.5882362,130.5545095,辰巳屋
11.5751591,104.9264099,Lady Palace
11.5698794,104.9297287,DV8 Bar
39.3926266,140.0507177,キャスタウェイズ
17.4220874,102.781943,เพลินจิต ชิดลม
7.0663748,125.5828601,Kai's Bar
14.4373445,120.9905257,Central
1.2544114,103.8135892,
17.9496926,102.6191763,Paris Cocktail
14.4454425,120.9930365,Angel Case KTV
31.2122003,121.4393885,
