lat,lon,name
43.6409701,-79.435302,Pizza Pizza
43.6570343,-79.4528301,McDonald's
51.0891181,-114.000138,Tim Hortons
43.6605226,-79.3762014,Harvey's
42.9957594,-81.2995444,Sultan Pizza
51.0672871,-114.0869199,Carl's Jr.
51.067106,-114.0881451,Subway
52.1252305,-122.1187709,
52.1262428,-122.1249814,
44.0454321,-64.7234415,Subway
42.2752323,-71.7520717,Moe's Southwest Grill
42.2749154,-71.752676,Burger King
42.2748667,-71.7532097,McDonald's
42.8078259,-89.6321837,Subway
51.1912465,-114.4714992,
49.091207,-122.956448,Triple O's
51.0732801,-114.1645982,KFC
39.2550591,-84.2955577,Tropical Smoothie Cafe
39.2852344,-84.3088648,Papa John's
39.2873191,-84.3077071,Domino's Pizza
39.2995276,-84.3142408,Chipotle
39.2727616,-84.3278821,Panera Bread
39.2734667,-84.3259707,Dairy Queen
39.3581526,-84.2608465,Popeyes
39.2494876,-84.2963543,Subway
39.2261851,-84.3554593,
38.7877647,-77.3014996,Dunkin' Donuts
42.7496913,-89.6018639,A&W
38.0517461,-85.5394057,Taco Bell
38.0518639,-85.5384207,McDonald's
38.0523235,-85.5387479,Sonic
38.0503146,-85.5466951,Dairy Queen
40.6971203,-75.5007674,Subway
40.6849081,-75.5211938,King Kone
23.1190299,-82.4297839,Pan.com
23.1199131,-82.4031257,Rápido Serviliana
42.9037874,-87.8651709,McDonald's
43.6946584,-79.3049234,Diamond Pizza
43.6875591,-79.2864973,McDonald's
45.4516717,-73.4566096,Pizza Pizza
42.2356656,-97.0179295,Dairy Queen
33.6138661,-85.7868681,Wendy's
42.8993247,-78.8772562,Jim's Steak Out
46.854812,-71.2160266,La Roulotte du Boulevard
42.8992681,-78.8760784,NY Pizza
43.7050459,-79.3133716,Pizza Pizza
35.9948729,-83.8857871,Pizza Palace
43.6809604,-79.283923,Pizza Pizza
37.3618682,-122.024376,Subway
37.3611013,-122.0260135,Spice Hut
37.3515065,-122.0044816,Subway
37.3529944,-122.0045772,Bhavika's Chatpat
37.3637045,-122.0266577,Togo
37.3678173,-122.0361235,Chipotle
43.6222692,-79.3789569,Pizza Pizza
37.376359,-86.8269717,Beaver Dam Rest Stop
43.639594,-79.3834656,Subway
43.6386604,-79.3861543,Mamma Pizza
45.8084585,-73.3749094,Marina Brousseau
37.3891928,-121.9837063,World Wraps
42.6075239,-89.6510149,Burger King
20.6944104,-105.2421488,Dominos pizza
41.3965637,-89.4676505,McDonald's
41.3582964,-89.1245054,Wendy's
41.3677135,-89.1263741,Arby's
47.1916039,-122.433667,McDonald's
32.8657668,-117.2321777,Chipotle
41.0416605,-82.7263093,Taco Bell
39.9593485,-75.1949198,Powelton Pizza
32.8538449,-117.2004664,Carl's Jr. / The Green Burrito
49.1412219,-121.961012,Burger King
44.2372382,-76.5751438,Pizza Pizza
37.4192026,-122.0942536,Krispy Kreme
32.8626604,-117.2243029,Los Primos Mexican Food
37.596635,-122.3863052,Chipotle
43.1171681,-80.7377224,A&W
43.6834625,-79.3238169,Subway
43.3203985,-79.8000548,
43.6891228,-79.2969686,Pizza Nova
51.0729351,-114.0718622,McDonald's
44.239011,-76.505994,Subway
44.2390503,-76.506108,Great Chow
43.6907753,-79.2887526,Church's Chicken
43.6903527,-79.290562,Subway
49.8794968,-97.1461961,Subway
49.8867126,-97.1431092,Subway
49.8895672,-97.1356013,VJ's Drive In
30.4127891,-88.7876379,Papa John's
30.4398361,-89.096954,Back Yard Burgers
43.6619007,-79.3830773,Pizza Pizza
43.6622019,-79.3835867,McDonald's
43.6627584,-79.3834591,Wendy's
43.664356,-79.384483,McDonald's
43.6688903,-79.386026,McDonald's
32.2730923,-90.1921829,McDonald's
43.6563442,-79.377233,Pizza Pizza
43.6563772,-79.3781574,Subway
37.5854596,-122.3654518,Subway
43.6506348,-79.3812537,South St. Burger
43.6507603,-79.3774888,La Prep
43.6490739,-79.3741943,Subway
43.6493826,-79.3709945,Pizza Pizza
43.6478125,-79.3760424,Quiznos
43.6506804,-79.3783793,Quiznos
43.6508529,-79.3784375,McDonald's
43.6513837,-79.3789722,A&W
43.6554206,-79.3803532,Popeyes
43.6547911,-79.3800817,Burger King
37.4243217,-122.165628,Stern Dining
37.4242642,-122.1707343,Jamba Juice
37.4244372,-122.1707142,Heirlooms
37.4244824,-122.1708716,Union Square
37.4250488,-122.1704961,The Axe & Palm
43.6679494,-79.3699091,Pizza Pizza
42.7243171,-84.4785547,MSU Dairy Store
43.3108499,-79.9168474,Wendy's
45.4601669,-73.4676135,Subway
42.7265843,-84.4804627,MSU Food Court
41.9256056,-87.6492816,McDonald's
43.6796729,-79.3419834,Pizza Pizza
42.0556675,-87.7461741,Panera Bread
43.6770478,-79.3553,Pizza Nova
37.8686097,-122.258768,Jamba Juice
43.2197579,-79.768183,Country Style Donuts
45.4680638,-73.4669801,Les Restaurants D. Lafleur
43.3790851,-79.7669202,Wendy's
37.4330232,-122.1710149,Cafe Cool
48.4601151,-123.3334312,Panago
43.7064881,-79.4001451,Subway
44.7027776,-63.8592644,McDonald's
43.3778266,-79.8060535,Pizza Pizza
43.3785519,-79.8077996,Subway
43.3911055,-79.8240015,Subway
43.3912287,-79.8238235,Harvey's
43.3568019,-79.8422608,Pizza Pizza
37.8709518,-122.274845,Nation's Giant Hamburgers
45.7727486,-111.1870956,Dairy Queen
45.7715474,-111.184406,Subway
45.4516356,-73.4565409,Les Frissons Plus
47.4820899,-92.8944112,McDonald's
49.6359269,-114.4902697,Subway
46.8532654,-71.1969194,Subway
46.8536731,-71.1955177,McDonald's
46.85391,-71.1944024,AshTon
37.3766745,-122.0764679,Erik's Deli Cafe
43.4646147,-79.7098306,Pizza
43.4874627,-79.7184033,KFC
43.6546183,-79.376194,Subway
45.0666263,-64.5819351,KFC
45.0670961,-64.5684314,Subway
49.1930785,-117.2805336,Subway
44.1949126,-76.4383828,Wolfie Two
43.2505292,-79.8685328,Subway
44.2193274,-76.6430751,Capri Pizzeria Sub & Pasta
44.2188104,-76.6443592,Subway
47.7536238,-122.1659276,Jack in the Box
45.3353187,-75.7274245,JP's Fries
47.75484,-122.1536057,Taco Time
47.752803,-122.1534168,McDonald's
47.7518142,-122.1533016,KFC
51.0704339,-114.1168394,Dairy Queen
43.6928592,-79.2797483,KFC
43.6712867,-79.3806192,Subway
40.0359804,-75.3480042,Winger's
40.0359213,-75.3476952,Campus Corner
50.9313015,-113.9694503,A&W
51.1543001,-114.0655685,Wendy's
51.1547136,-114.0675918,Subway
43.7991323,-79.3689389,Pizza Pizza
15.9757684,-61.6424397,Pizz'grill
38.7239638,-90.699233,Arby's
50.9777436,-114.015112,KFC
50.9760373,-114.0151944,McDonald's
50.9778212,-114.013374,Subway
45.3873264,-71.9286443,Subway
37.5800244,-122.3329394,Wingstop
45.4785138,-73.4497011,Subway
41.8796732,-87.626422,McDonald's
33.5974172,-85.9292029,Jack's
33.6143467,-85.787159,Subway
33.5978019,-85.9278205,China King
33.6138588,-85.7882912,Zaxby's
33.6140906,-85.7886094,KFC
51.0963851,-114.0550587,A&W
51.1558197,-114.0675972,New York Fries
51.1559947,-114.067592,Pizza Hut Express
51.15399,-114.0666034,Mucho Burrito
46.7496954,-71.4369677,Tim Hortons
46.7526794,-71.4302572,McDonald's
51.154521,-114.0569266,A&W
51.1546213,-114.0530746,Burger King
51.1548889,-114.0562752,Quiznos
51.1416459,-114.0683559,Tim Hortons
46.8772388,-71.3246168,McDonald's
45.5361804,-73.6661882,A&W
51.0819144,-113.9967249,McDonald's
51.0808899,-113.9952056,Arby's
51.080987,-113.995652,Cristy's Rotisserie Chicken
51.1255792,-114.0706685,A&W
51.0793102,-114.1273949,Uppercrust
51.0787145,-114.1305396,Jugo Juice
51.0784051,-114.1309227,Subway
51.078389,-114.1309957,Opa!
51.0781323,-114.1315685,Kobe Beef
51.0781597,-114.1314825,Noodle & Grill
51.0781781,-114.1314262,Oriental Wok
51.0782744,-114.1317618,Dairy Queen / Orange Julius
51.0782927,-114.1316743,
51.0781942,-114.1313751,A&W
51.0782751,-114.1310767,Tim Hortons Express
51.0769438,-114.126541,Bento Sushi
26.0982307,-80.1363563,Taco Bell
51.1383977,-114.1582697,Pizza Hut
51.0762811,-113.9891251,Wendy's
43.7858459,-79.3526283,Pizza Pizza
43.7857096,-79.352079,Subway
43.805349,-79.3840424,Pizza Pizza
43.8048844,-79.3841625,Subway
43.7990566,-79.3690682,Subway
46.4035693,-70.5254767,Subway
41.6610442,-73.9310265,Quiznos
45.970262,-81.5123495,Herbert Fisheries Fish and Chips
46.8707696,-71.2771091,Chez Ashton
46.8710015,-71.2783325,Tim Hortons
34.6823159,-82.8373093,Subway
34.6842841,-82.8373549,Moe's Southwest Grill
34.6841359,-82.8374321,Little Caesars
34.691677,-82.8362583,Jersey Mike's Subs
53.5644674,-113.519105,Pizza 73
53.5656602,-113.520873,Quiznos
53.5593847,-113.5354986,A&W
53.5699877,-113.5370865,The Burger Baron
53.5711804,-113.548957,Subway
53.5641768,-113.5529051,Dairy Queen
48.4353523,-123.4890689,Dairy Queen
53.5595315,-113.4871633,The Burger Baron
51.0967729,-114.0342773,Wendy's
46.1082905,-70.6553618,Tim Hortons
41.1613473,-112.0279407,Blimpie
51.0810381,-114.006177,Subway
18.6698412,-68.4058486,Snack Bar Pikalo
51.1110898,-114.0558224,A&W
51.1549126,-114.0561679,Domino's
51.1553756,-114.0550607,Panago
51.1508895,-114.0505275,Loui's Pizza
51.1611947,-114.0633262,Edo
43.7943777,-79.3536864,Subway
43.7783388,-79.3435809,McDonald's
43.7783101,-79.3430995,New York Fries
43.7781525,-79.3430554,Teriyaki Experience
43.7784216,-79.3434473,KFC
41.1607094,-112.0652485,Domino's
45.5865973,-70.9008642,McDonald's
41.1419014,-112.0653805,Little Caesars
41.1394193,-112.0638699,Jamba Juice
41.1394257,-112.0637068,Taco Time
41.1392835,-112.0634236,Hungry Howie's
49.1729296,-121.9459873,Subway
49.1744334,-121.942433,Best Bite Pizza
49.1677836,-121.958776,Little Caesars
49.1429189,-121.9693526,KFC
49.1422612,-121.9706541,A&W
49.1415187,-121.9594994,C-Lovers
43.6718025,-79.3784904,McDonald's
43.6716159,-79.3783619,Booster Juice
41.8801359,-87.6279402,Subway
41.8802258,-87.6246653,Cozi
41.892821,-87.6200636,Einstein Bros. Bagels
41.1764683,-112.0623302,Subway
41.1764683,-112.0622186,Rice King
41.1764683,-112.0621071,Papa John's
41.1749149,-112.0254026,Little Caesars
45.4446134,-73.4354911,Thaï Express
41.1514316,-112.0264705,Island Burger
41.1505159,-112.0267612,The Cheese Steak Deli
41.1400803,-112.030948,Ally's Pizza
41.1629935,-112.0649693,Warren's
41.1620372,-112.0660508,Arctic Circle
41.1632907,-112.0649522,Burrito Grande
41.1629414,-112.0665477,Five Buck Pizza
36.1175136,-115.2085446,El Pollo Loco
36.1150168,-115.2061569,Burger King
41.8839093,-87.6259628,McDonald's
42.1521542,-87.9521659,Subway
42.1518723,-87.985328,Dunkin' Donuts
43.7268057,-79.4804468,Subway
51.1016457,-114.0705918,Subway
51.0946703,-114.0328746,Subway
41.1598418,-112.0263136,Papa Murphy's
41.1610542,-112.0256132,Rosarita's
41.1828065,-112.0251684,Del Taco
42.1552143,-87.9844495,Domino's Pizza
51.1405855,-114.0697844,Western Pizza Express
43.6675817,-79.3887431,Subway
43.4523288,-80.5557798,Pizza Pizza
43.4845371,-80.5262628,Subway
43.4847067,-80.5262926,Harvey's
51.0805382,-114.0142672,No. 1 Fast Food
27.96406,-82.4358295,Burger King
27.9642764,-82.4353229,McDonald's
27.9604515,-82.4406703,Subway
39.1971687,-84.4767369,White Castle
28.5574116,-81.2077362,Panda Express
28.4943076,-81.4294536,Subway
28.5111173,-81.4595957,Panda Express
28.5114301,-81.4596807,McDonald's
28.5133974,-81.4616661,Wendy's
43.6908508,-79.2884894,Burger King
41.305737,-112.0232422,Domino's
43.7130816,-79.5802312,Subway
43.7121497,-79.5774043,Harvey's
43.7784506,-79.3433649,Jimmy the Greek
43.7783972,-79.3435184,Szechuan Express
41.229136,-112.0164477,Blimpie
41.8783507,-87.6266104,ShopHouse
37.7619334,-122.2436879,KFC
37.7624223,-122.244679,Jack in the Box
37.7645473,-122.242738,Subway
37.766422,-122.24128,Wienerschnitzel
33.8533538,-118.1340472,Carl's Jr.
51.1484912,-114.0715455,Papa John's
36.7097645,-110.2497902,Pizza Edge
51.1122438,-114.0563334,Dairy Queen
48.4459232,-123.4674829,Subway
40.4394479,-79.9597209,Jimmy John's
41.8713984,-87.669906,Sbarro
33.0357332,-80.0637426,McDonald's
49.2347493,-123.1547249,McDonald's
37.8798656,-122.268921,Mexicana Taqueria
37.872303,-122.268629,McDonald's
39.820729,-75.0901845,Arby's
39.8283558,-75.1235899,Papa John's
37.3729974,-122.087924,Subway
39.167554,-123.2108824,Carl's Jr.
39.1679706,-123.2091982,Subway
43.7045877,-79.3497011,Subway
51.1266423,-114.06967,Subway
51.1383855,-114.1587075,Dairy Queen
51.1383921,-114.1575185,OPA! of Greece
43.7071111,-79.3754702,Pizza Pizza
43.6664987,-79.3150511,Harvey's
43.6716825,-79.2928884,Swiss Chalet Express
37.0030326,-121.551337,Togo's / Baskin Robins
33.3341974,-111.9466776,
41.4858361,-71.5244478,International Pocket
41.4855019,-71.5245726,International Pizza
41.4856904,-71.5245007,Albie's Place
29.0973708,-110.9508097,McDonald's
37.0012466,-121.561484,Subway
37.0011953,-121.5614632,Ling's Mongolian Barbeque
37.0082012,-121.5514239,McDonald's
37.0088757,-121.5538237,Hawaiian Barbeque
32.0449362,-110.7144668,Fito's Taco Shop
32.0446397,-110.7137275,Quiznos
32.0447405,-110.7136783,Dairy Queen
37.7760504,-122.3939636,Panera Bread
37.780165,-122.3946256,City Gourmet Deli
53.5615188,-113.4659915,Panago
53.5706238,-113.4651316,KFC
53.5707213,-113.4651691,Taco Bell
52.2090314,-113.8152538,Wendy's
52.2150299,-113.8125948,McDonald's
52.2178792,-113.8127648,A&W
53.4461739,-113.4913029,Wendy's
43.6664628,-79.2973401,Kew Gardens Snack Bar
34.8256099,-114.595873,Roberto's Taco Shop
41.9907631,-87.6985544,Wolfy's
45.6799774,-111.0484115,It's Greek To Me
41.1945045,-112.0447228,Ace Pizza
29.5494236,-98.6653805,Panda Express
41.8822267,-87.6272156,Jimmy John's
41.4703448,-87.3328895,Portillo's
37.8752789,-122.2596786,Subway
37.8758027,-122.260426,Banh Mi and Rolls Factory
39.8428315,-75.1490309,McDonald's
39.3945904,-74.5433001,McDonald's
33.3798999,-111.6874405,Subway
33.3798677,-111.6870517,Panda Express
33.3798191,-111.6890032,Rubio's
37.0126568,-121.5959606,Little Caesars
34.0831219,-118.072963,Jack in the Box
34.099243,-118.0737523,The Hat
34.1037708,-118.0753746,Yoshinoya
34.1048368,-118.0739625,Ono Hawaiian BBQ
34.1039485,-118.0741043,Togo's
34.1059242,-118.0739756,Pepe's
34.1132012,-118.0734606,Little Caesars
34.11345,-118.0732117,Rose Donuts
34.1142672,-118.0726538,H. Salt
34.1406551,-118.0736237,Taco Bell
34.1417491,-118.07304,El Pollo Loco
34.1422535,-118.0729285,Del Taco
34.1410813,-118.073555,Mamma's Brick Oven Pizza & Pasta
34.1469134,-118.0731173,Jack in the Box
34.1468566,-118.0693322,Top's
33.3797334,-111.6851028,Domino's
33.3496714,-111.9470215,Sonic
34.1015662,-118.0747649,Orange Chicken
36.8548995,-121.4017833,Alegria Taqueria
51.098566,-113.9594206,Mucho Burrito
36.8529436,-121.4126221,El Grullense
34.1075086,-118.0525475,El Pollo Loco
34.1077136,-118.0555181,McDonald's
34.1074873,-118.0563841,Carl's Jr.
34.1027483,-118.1108841,El Pollo Loco
34.1021926,-118.1122771,Jack in the Box
34.0997975,-118.1177359,McDonald's
36.8501943,-121.3970177,Domino's Pizza
36.8398759,-121.3934903,Round Table
36.8595096,-121.4011815,Straw Hat Pizza
39.3277069,-74.5981648,McDonald's
43.6748635,-70.2866857,Domino's
46.8730263,-71.3333171,Subway
33.3932634,-111.9777858,McDonald's
33.3922602,-111.9778201,Arby's
33.392468,-111.9787042,Jack in the Box
33.3932276,-111.9767472,Wendy's
33.3932419,-111.9771163,Subway
27.9484384,-82.4586811,Subway
27.9504126,-82.4554185,Subway
51.0883947,-114.0627564,Tim Hortons
45.5231832,-122.691056,Chipotle
45.5264071,-122.6820853,Pizza Schmizza
45.4916899,-122.5752402,Subway
45.4977586,-122.5790287,KFC
27.9496246,-82.4603634,Five Guys Burgers
43.0571281,-96.1773256,Culver's
43.9073552,-78.8103794,Dairy Queen
36.9092453,-116.7578641,
36.909087,-116.7588477,
37.1308582,-121.6364493,KFC
42.3623367,-71.1408231,Big Daddy's
42.6538085,-71.1389092,Dunkin' Donuts
34.1508873,-118.0756562,Jamba Juice
33.0361637,-80.0641508,Arby's
29.9474599,-90.1129632,Bud's Broiler
34.1279152,-118.0727926,El Taco
33.0245874,-80.0557855,Papa John's
33.008826,-80.0463369,Domino's
47.63212,-122.1437146,Taqueria Guadalajara
37.0137763,-121.5826915,Wienerschnitzel
37.0132327,-121.5945692,Mr Hongs
32.965623,-79.9753991,Subway
42.6468185,-71.1310962,The Den
51.1609074,-114.0652386,Booster Juice
51.1609451,-114.0649468,Extreme Pita
51.1609343,-114.0650326,Pizza 73
43.6656637,-79.3970837,The Buttery
48.7749225,-123.7014074,Panago
47.6313336,-122.1403152,Subway
44.670732,-74.9871372,Jreck's Subs
47.6226617,-122.1320599,Subway
47.6227281,-122.132058,Westernco Donut
47.617386,-122.1279504,Domino's
34.6903114,-82.8107055,Domino's
33.3786181,-111.9767908,Subway
47.1803391,-122.4627614,Subway
47.292159,-122.3130717,KFC
49.1537523,-123.1584726,McDonald's
49.1548975,-123.1578804,Subway
44.9343435,-123.0173621,Habanero's Mexican Food
44.9798495,-122.9782013,Food Express
44.9798292,-122.978056,Freshëns
42.3365579,-83.3853032,Taco Bell
33.0337963,-80.0634813,McDonald's
37.0199349,-121.5777238,Cafe 152 Burger Company
37.0196745,-121.5767625,Pinocchio​'s Pizza 1
37.0198047,-121.5765651,Subway
37.4282079,-122.16882,Olives
44.922275,-122.9831366,Taco Bell
39.4946019,-119.7973813,Wendy's
43.6470273,-79.4041776,Pizza Pizza
23.136505,-82.3487474,Las Marinas
37.9023271,-122.3040885,Burger King
32.8496276,-96.7694356,Krispy Kreme
37.8916053,-122.277721,Noah's Bagels
37.8909336,-122.289527,Domino's
41.2253139,-85.3167987,McDonald's
37.2371709,-112.8554994,East Side Pizza
44.962684,-122.9838779,Subway
43.6594185,-79.3849666,Pizza Pizza
43.6603282,-79.3769769,Pita Land
43.6654088,-79.3806233,Country Style/Yogen Früz
43.66559,-79.3807232,Hero Certified Burgers
34.1855717,-118.3164955,Baja Fresh
34.1856243,-118.3163295,Jersey Mike's Subs
34.1882058,-118.3191305,Taco Bell
25.6783658,-100.290199,Carl's Jr.
41.5185582,-73.890222,McDonald's
41.5375781,-73.8997027,Burger King
41.7827116,-73.9320525,McDonald's
20.674498,-105.250199,
20.6945484,-105.2418476,
41.9374643,-87.648996,Clark Street Dog
42.3834837,-71.1066122,Dunkin' Donuts
46.8122189,-71.2147014,Subway
45.2363436,-122.8071533,Popeyes
37.7989102,-122.2565706,Tacos Mi Rancho
47.6318975,-122.1383196,Qdoba
41.5280088,-73.8993812,A&W / KFC
39.2995975,-84.3142332,Five Guys
34.0803412,-118.0915041,Popeyes
30.3913062,-88.6527527,Wendy's
30.3925809,-88.6604126,Sonic
38.4758393,-90.5222364,Dairy Queen
19.4576919,-70.7091793,Restaurante Chino
42.3097865,-83.423758,Little Caesars
42.3085932,-83.4249597,Pizza
40.7625361,-73.9766972,Five Guys
21.108268,-101.6622995,Domino's Pizza
34.0981853,-118.3275366,Baja Fresh
34.0744214,-118.3767739,Chipotle
44.0891605,-87.6626903,Lakeshore Cinema
47.6319291,-122.1367274,Jersey Mike's Subs
40.2113029,-76.9612458,McDonald's
39.3727767,-76.5669948,McDonald's
41.8321355,-87.830893,Dairy Barn
41.8327091,-87.8303317,
32.7472469,-117.1613459,Einstein Bros. Bagels
28.0565494,-82.4266601,Panera Bread
37.8678906,-122.2573998,Top Dog
30.1670069,-97.7926409,Chick-fil-A
30.1638137,-97.7905315,Subway
37.870275,-122.267174,The Halal Guys
37.870408,-122.266249,Top Dog
44.5985661,-75.1475798,Burger King
34.2602359,-118.3149028,Subway
43.6463711,-79.38981,Subway
45.514409,-122.6806121,Katie's Cafe
41.0927239,-74.0012583,McDonald's
41.1053681,-74.0297395,Burger King
19.4575077,-70.6914614,Taco Bell
41.1417812,-73.9899489,Burger King
41.1541178,-73.9860549,McDonald's
37.1513378,-121.6562099,Five Guys
37.1512012,-121.6561329,Chipotle
37.1334736,-121.6305375,Subway
41.626273,-71.1474487,Dunkin' Donuts
40.3262689,-111.708454,Del Taco
40.327028,-111.7106263,Costa Vida
40.3335187,-111.7127206,Kneaders
39.3919896,-74.5346386,Popeyes
44.9655716,-122.9840206,McDonald's
37.7263814,-122.4762258,McDonald's
19.3253023,-98.2293821,Domino's
47.609921,-122.2004163,Subway
39.2776,-94.9073,Saint Joseph Dining Hall
27.9811245,-82.4549159,McDonald's
34.0202118,-117.9538726,JB Burgers
33.395063,-87.7115329,Brownville Food and Deli
43.7227009,-79.3036853,Subway
40.3270908,-111.709011,McDonald's
39.769392,-74.2117668,McDonald's
41.0943362,-73.9371159,McDonald's
45.0486998,-122.9749671,Subway
45.0487289,-122.9751134,Taco Bell
40.3153822,-111.703555,Wendy's
43.7006946,-79.5175468,Pizza Pizza
28.0697008,-82.3673473,Lenny's Sub Shop
39.9553614,-75.169684,Au Bon Pain
33.8579909,-118.115723,Subway
33.8539139,-118.1334964,PickUp Stix
41.15303,-74.1897895,McDonald's
42.8196748,-71.4121805,Dunkin' Donuts
33.6796652,-117.8853182,El Pollo Loco
33.6787224,-117.8854298,Del Taco
33.6798652,-117.9085011,Jack in the Box
33.6797652,-117.9059348,Del Taco
44.999307,-123.0269504,Quiznos
44.9148619,-122.9985726,Panda Express
43.6940253,-79.3276806,Diamond Corner
28.5531656,-81.203388,Panera Bread
46.6378549,-71.9936994,Subway
46.5718885,-72.2045511,Subway
32.5834778,-117.0965287,Taqueria El Cino
32.7997682,-117.2417584,Papa John's
32.584013,-117.084375,Papa John's
32.8378844,-116.98413,McDonald's
33.1925231,-117.3605826,Papa John's
32.6929813,-117.1343828,McDonald's
33.022776,-117.2832635,Jack in the Box
32.676223,-117.039815,Jack in the Box
33.1251627,-117.3198073,Rubio's
32.838291,-116.98698,Wendy's
32.7980458,-116.9351573,Arby's
33.2207381,-117.2452557,McDonald's
32.741848,-117.04781,Subway
32.892938,-117.203211,McDonald's
32.8007135,-116.9362418,Carl's Jr.
33.1015996,-117.3112664,Subway
32.9500164,-117.1076564,McDonald's
32.651019,-117.087673,Jack in the Box
32.8668261,-117.2153561,McDonald's
33.366548,-117.250344,Jack in the Box
32.7548463,-117.1444705,Domino's
32.7769008,-117.0164914,Arby's
32.9859875,-117.2707802,Rubio's Baja Grill
32.9152081,-117.1208269,Pick Up Stix
33.2447198,-117.290879,Subway
32.837243,-117.278022,Rigoberto's Taco Shop
32.801178,-117.235741,Bruegger's Bagels
