lat,lon,name
44.0391395,-88.5439073,Pizza Hut
33.7744662,-84.2955336,Raging Burrito
43.641345,-79.4469301,The Simple Kitchen
39.3714336,-84.3827778,Skyline Chili
44.232996,-76.49088,Boston Pizza
39.3184858,-84.4224579,Bravo
39.3180499,-84.4235535,Mitchell’s Fish Market
39.2744699,-84.4391955,Burbank's
42.6194592,-81.8394064,
42.2740093,-71.7540519,Jimmy's Tavern & Grill
42.2712179,-71.807338,The Sole Proprietor
42.2709876,-71.8068378,Thai Time
43.3070862,-79.8517584,Russell Williams Family Restaurant
39.2681215,-84.2586377,Bike Trail Junction
39.2544342,-84.2962818,Indian Cafe
39.2679985,-84.2581778,Paxton’s Grill
39.2937934,-84.3122686,Grand Oriental
39.2863694,-84.3067595,El Cholula
39.2584118,-84.3404904,El Jinete
39.2585177,-84.3401841,Skyline Chili
39.2733991,-84.3259761,Bangkok Express
39.2704248,-84.3300195,Donatos Pizza
43.3334033,-88.2868055,Jim's Place
42.1667939,-71.3600362,Millis House of Pizza
38.7869308,-77.2967576,Cafe Rio
40.696987,-75.5002683,
40.6904677,-75.4994807,Assante
40.6768891,-75.487016,Mario's Pizzeria
23.0874205,-82.4700577,La Ferminia
23.0878497,-82.468132,La Vicaria
23.0854008,-82.4521498,El Rancho Palco
23.086137,-82.4622281,El Palenque
23.0785569,-82.4482596,La Estancia
23.1246277,-82.4213205,El Tocororo
23.1194831,-82.4212612,El Aljibe
23.1250837,-82.4119932,Pavo Real
23.1297998,-82.401744,Varsovia
23.1060937,-82.4071506,Madrid
23.1309946,-82.4102,Jardines del 1830
23.1308124,-82.376547,Las Avenidas
23.1387178,-82.3980449,El Jardín
23.135809,-82.3880592,Castillo de Jagua
23.1406876,-82.3966281,El Carmelo
23.1382584,-82.4033232,Centro Vasco
23.1367002,-82.3998242,Decamerón
23.1396597,-82.3854191,La Carreta
23.141353,-82.3836973,La Roca
23.1430423,-82.3845319,La Torre y El Emperador
23.1442687,-82.3917824,Doña Rosina
23.1417414,-82.3885001,Montecatini
23.1426837,-82.3862625,Rancho Luna
23.1410992,-82.3805487,Madraka's
23.1388593,-82.3829737,Las Bulerias
23.1370697,-82.3863854,El Cochinito
23.1349059,-82.3654215,Pacífico
23.1370042,-82.3720398,Toki Ona
23.1350798,-82.3473663,La Victoria
40.5936912,-75.3393804,Waffle House
40.5640455,-75.3398291,Feasta Pizza
40.0915931,-75.3949863,Bahama Breeze
43.2568652,-79.8765655,Modern Indian Buffet
43.2536764,-79.8623823,Shakespeares
46.1189906,-74.5871634,C'est la vie
43.6686481,-79.3951246,Gabby's
43.2530344,-79.8571586,Oriental Restaurant & Tavern
43.2523832,-79.8576127,
33.6118097,-85.7898472,Lonestar
33.6137828,-85.7878459,Waffle House
42.8995981,-78.8773197,Allentown Pizza
42.8996791,-78.8792223,Allen Street Hardware
42.8993775,-78.8790159,Crust Pizza Bar
42.8993307,-78.8776432,La Tee Da
42.8993332,-78.8768534,The Towne
42.8995948,-78.8769909,Cantina Loco
42.9012421,-78.8769222,Elmwood Cozumel
42.8967153,-78.878722,Betty's
42.8995238,-78.8726639,Gaturs Etheopian Cuisune
42.8978911,-78.8733661,Fat Bob's Smoke House
42.8976521,-78.8733404,Mother's
42.8963191,-78.8746278,The Snooty Fox
42.8961305,-78.8746793,Merge
42.8996579,-78.8754776,Gabriel's Gate
42.8996076,-78.8766363,Quaker Bonnet Eatery
43.6561655,-79.3836362,Red Lobster
44.644315,-63.5702236,The Black Sheep
44.649319,-63.5738875,Bluenose II
39.0838828,-77.1543877,Bombay Bistro
42.6070386,-89.6508379,Pizza Hut
41.3970708,-89.4666849,Wise Guys
41.3803658,-89.465226,Pizza Hut
41.3860932,-89.4652645,The Coffee Cup
41.3599338,-89.1263068,Master Stirfry
41.3632748,-89.1271088,IHOP
41.3634649,-89.1283109,Jalapenos
43.2475078,-79.839767,Big Top Family Resturant
44.2367964,-76.5716436,Iguana
44.2374747,-76.5596233,Ramekins Casual Restaurant
45.5919894,-73.4307153,Bistrot Chez Lulu
33.7896261,-84.3070836,Pho24 Vietnamese Noodle Soup
38.1007733,-85.5670697,Bootleg Barbeque
40.0224081,-76.1945425,Ruby Tuesday
43.1730355,-80.2773055,Wimpy's Diner
30.4131392,-88.8279502,
30.413182,-88.827644,Raw Oyster Bar
30.4148299,-88.7875768,Dynasty Buffet
30.4467389,-88.7185317,The Shed
30.4365567,-89.0929509,Logan's Roadhouse
30.4374004,-89.0958091,Chili's
30.438207,-89.0977832,Waffle House
30.4409968,-89.0972253,O'Charley's
46.2833568,-74.7343251,La Gare Auberge Restaurant Bar
43.6635747,-79.3705879,The Irv
43.6634831,-79.3723075,Chew Chew's Diner
43.6500389,-79.3905772,Spring Rolls
43.6502174,-79.3723941,Biagio Ristorante
43.6488983,-79.3753257,P.J. O'Brien Restaurant
43.6499893,-79.3745831,Quesada Mexican Grill
43.6502414,-79.3760324,Mercatto Restaurant
43.6507525,-79.3761816,Mirto Italian Restaurant
43.6506875,-79.3766921,BLD Restaurant
43.6515163,-79.3790842,Sunset Grill
43.6552609,-79.3852819,Kyoto House Japanese Restaurant
43.6551479,-79.3858166,Garden Restaurant
43.6548563,-79.386186,Hemispheres Restaurant Bistro
43.6668603,-79.3631392,Piggy's
40.2637188,-76.8880806,Firehouse Restaurant
40.2611542,-76.8839124,Arooga's Downtown
40.2613364,-76.8841592,Stocks on 2nd
45.4103021,-73.4765024,Restaurant des Jardiniers Maraîchers
33.4759223,-81.9702791,Rooster's Beak
33.4764308,-81.9696743,Blue Sky Kitchen
33.476216,-81.9701292,Bee's Knees
43.6788984,-79.3455451,Roméo Bouzouki Lounge
45.4751623,-73.4671529,Arahova Souvlaki
42.0266588,-87.7774252,Char House Grill
45.4718422,-73.4669273,Kanda Restaurant
45.4692958,-73.4673137,Ben & Florentine
45.4690623,-73.4690218,Le Pavillon Lilas
43.3719759,-79.7630505,Mayjjana Restaurant & Lounge
44.6378282,-64.0673652,Trellis cafe
42.0115338,-87.7642831,Chili's
40.1125742,-88.2095509,Siam Terrace
40.0916452,-75.3965222,Champps
40.1822253,-75.5484697,Center City Pizza
40.1805042,-75.546278,Wilke's Way
40.1982803,-75.5239335,Palermo's
43.704869,-79.405697,Pizza Hut
43.3655724,-79.8191757,Ikki Sushi
43.3938872,-79.7911685,East Side Mario's
43.396708,-79.7966474,Ben Thanh Vietnamese Thai Cuisine
43.3256485,-79.7922307,Water Street Cooker
17.2248249,-89.6159134,
12.1245246,-86.2616028,Puyaso
47.5596977,-71.230564,Le Coq rôti
42.8510184,-78.864378,Dugg's Dive
44.6443338,-64.0441487,Hubbards Landing
12.0230421,-61.6790986,Grenada Marine
46.8534783,-71.1964228,Chez Cora
43.0851379,-79.0796926,Skylon Tower
39.4019038,-74.3723843,Andre's
43.4648398,-79.7101405,Arts Fish & Chips
43.6543834,-79.3789778,Fran's Restaurant
44.2305137,-76.480967,Olivea
44.1941457,-76.4392232,The WIPP (Wolfe Island Pub and Pizzeria)
44.2311007,-76.4815269,Chez Piggy
44.2306851,-76.4820627,Chien Noir
44.2306933,-76.4821424,Atomica
44.262747,-76.4912843,Wong's Garden Restaurant
45.2696561,-75.5930326,Chantal's Hot Fries
44.2187396,-76.6446155,Golden Star Restaurant
44.2191457,-76.6450133,Papa's Pizzeria Restaurant
12.1220128,-68.9019172,Grand Café De Heeren
12.1240267,-68.9688498,Awa Di Playa
12.0894253,-68.8629505,Landhuis Brakkeput Mei Mei
46.8553139,-71.4153113,Normandin
40.7385968,-74.0303486,The Brass Rail
15.9607127,-61.671799,La Cabane Créole
34.684522,-82.8365476,Peppino's Pizza
33.6128518,-85.7872591,Cracker Barrel
15.9679662,-61.6433209,Restaurant 4 Epices
34.6887294,-82.8254599,Alumni Restaurant and Bar
35.9999491,-78.9056283,Gonza Tacos y Tequila
36.0074115,-78.9218713,Breugger's Bagel
35.9970496,-78.899765,Rue Cler
35.9745695,-78.9243776,The Original Q Shack
45.5250254,-73.5862543,Monsieur B
41.2822582,-72.8097429,Le Petit Café
33.6237014,-85.9228416,
36.0157299,-78.9190261,Palace International
43.4456519,-79.6674961,Bahn Thai
43.4455606,-79.6675775,Hexagon
43.4454983,-79.668071,Piazza Bistro
33.6104277,-85.784051,Olive Garden
33.6100037,-85.7846487,Longhorn
43.7906388,-79.3657401,Congee Wong
43.7905754,-79.3660962,Petit Potato
43.7588226,-79.3608736,The Keg
45.5990097,-78.6930748,Arowhon Pines
43.7995245,-79.3690053,Pickle Barrel
30.383954,-88.520181,Hibachi Buffet
43.666719,-79.3840747,Bumpkin's
43.6651083,-79.410606,Kinka Izakaya
45.9711043,-81.5142255,Gateway Marine
34.6839454,-82.8371403,BGR-The Burger Joint
34.6891327,-82.8339817,Siam Royal Thai Cuisine
34.6891892,-82.8341448,Osaka Express
46.0061628,-72.3353045,
43.6620921,-79.4063327,Matha Roti
43.6625828,-79.4049411,Akai
18.6695536,-68.406859,Buffet Colibri
18.6691212,-68.407899,Bambu Casa De Oriente
18.6692411,-68.40802,Jalisco Casa De Mexico
18.6691674,-68.4077192,Caribe Casa Colonial
18.6710202,-68.4017087,
43.791156,-79.3668762,Rice Paper
43.7883678,-79.2672011,Asian Legend
43.7906658,-79.3671906,Asian Legend
40.7433179,-74.0285824,Court Street
43.6695014,-79.3973053,Fieramosca Cafe
43.6692221,-79.3972109,Opus Restaurant on Prince Arthur
45.9027083,-71.6439265,Julie's
43.7911843,-79.3676387,Paradise
43.7788827,-79.3639364,Jerusalem Restaurant
46.366311,-72.5080831,Le Riverin
41.8914114,-87.6096584,Bubba Gump Shrimp Company
41.8814867,-87.6264274,Ada's Famous Deli & Restaurant
43.7776176,-79.3431254,Moxie's
42.1600178,-88.0525622,Noodles & Company
42.1525077,-87.9860199,Yen Yen
42.1522347,-87.9859869,Pompei Pizza & Pasta
42.1551664,-87.9844495,Sushi Kamon
42.1548473,-87.9844476,Hotshots
42.1539429,-87.9844599,Buffalo Restaurant & Ice Cream Parlor
41.9254401,-87.6568567,Branko's Submarines
43.4523056,-80.5558684,Kam Yin
28.5525215,-81.2041248,Romano's Macaroni Grill
28.55099,-81.2032549,Smokey Bones
28.503706,-81.4580425,Wing House
28.5033228,-81.4580286,Ruby Tuesday
28.5028071,-81.4580216,Denny's
43.7121924,-79.5776247,Swiss Chalet
43.7775958,-79.3439638,Heart Sushi
40.7833324,-75.2789605,Hartman's Two
40.7806092,-75.2787373,Cafe Del Mar
40.8290824,-75.296015,The Galley
19.7744426,-70.4925975,
14.9466193,-88.0380939,D&D Brewery
19.7541809,-70.4894253,Chili
45.5105255,-73.5725963,Place Milton
44.6708981,-74.9901093,Mama Lucia's
15.9610355,-61.671634,Les Cocotiers
39.8345699,-75.0989729,Adelphia
39.8278608,-75.0997234,Bonefish Grill
39.8278608,-75.0994144,Outback Steak House
39.818701,-75.0971549,Filomena
43.7061869,-79.3619522,Olde Yorke Fish & Chips
44.2308856,-76.4788571,The Merchant Tap House
35.9215359,-78.9587904,Roots
35.9200744,-78.9298635,Bocci
35.9204394,-78.9296436,Nantucket
39.4486205,-74.6323485,Chuck E. Cheese's
43.6675417,-79.3104292,Supper Works
41.8819671,-87.6255232,Pizano's Pizza & Pasta
35.9061147,-78.5924106,Pressed by Spanglish
35.9061912,-78.592668,Bella Italia
35.9076233,-78.5901446,Greek
35.9075955,-78.5882907,Deli
35.905051,-78.5888915,Ice Cream
35.9050858,-78.5886512,Subs
35.9059965,-78.5898013,Subs
35.9059896,-78.5896811,Chinese
35.9054751,-78.6000323,Subs
35.9052596,-78.6000838,Italian
35.9049606,-78.6002383,Breakfast
35.9050163,-78.6019378,z pizza
35.8964785,-78.5686526,Mex/Tex
33.9585251,-83.3673245,Weaver D's
43.393967,-79.7943094,Sushi Asano
43.3934616,-79.7913914,Wimpy's Diner
39.4065557,-74.5626506,JJ's Diner
43.6749925,-70.2951807,Treehouse Cafe
27.9614841,-82.4452048,Spaghetti Warehouse
39.3314049,-74.5950834,Applebee's
27.938872,-82.454786,Jackson's Bistro
19.3573561,-69.8273803,Chen
39.4340313,-74.6103328,Chickie's & Pete's
39.432606,-74.607509,Flat Stone Tavern & Grill
44.9003995,-76.2522307,The Red Fox Restaraunt and Tavern
27.958677,-82.4405852,El Puerto Argentinean Grill
27.9600832,-82.4396821,La Terrazza Restaurant
42.4172515,-71.0492989,Dar Hee
36.0112862,-78.9221356,Lime and Lemon
36.0115145,-78.9221509,Bali-Hai Mongolian Grill
42.3657203,-71.0290401,Tawakal Halal
18.304801,-73.327044,cacoune bar boutique
43.6798251,-79.3453954,Palace Restaurant
42.656218,-71.1384909,King's Subs
42.6544926,-71.1388508,Bertucci's Brick Oven Restaurant
43.6748681,-70.2952527,Elsmere Barbeque
39.9449615,-74.9585336,Friendly's
42.3178841,-82.4541365,Lighthouse
43.6620985,-79.4011589,New College Cafeteria
43.6636712,-79.3945238,Sammy's
36.0070336,-78.9472546,Sushi Love
36.0064782,-78.9478468,Chai's
39.9408584,-75.1589281,Sam's Morning Glory
12.2185236,-69.0855213,Porto Marie Beach
42.4620979,-71.5171293,Nancy's Airfield Cafe
39.1971031,-84.4584371,Song Long
42.649434,-71.1332087,Andover Inn
42.432927,-71.4862405,Stow Cafe
43.6653055,-79.4097987,Pi Co
43.7189057,-79.4561032,Red Lobster
19.7833655,-70.4622367,Natura Restaurant
39.1314204,-77.1669072,Red Hot and Blue
42.6270642,-88.6249338,Perkins
19.4525947,-70.6979052,Pizzeria Restaurant Olé
43.6471362,-79.3964363,Avenue Open Kitchen & Deli
23.1385726,-82.3553333,El Bambu Paladar
23.1390656,-82.3573961,Sociedad Canaria
23.1378978,-82.3561919,Via Venetto
23.1415115,-82.351275,La Torre de Oro
23.1409279,-82.3518696,El Patio
23.1402993,-82.3506722,Restaurante La Dominica
23.1377686,-82.3489402,Café del Oriente
23.138894,-82.3500556,La Torre de Marfil
23.1387709,-82.3490627,La Paella
23.1388265,-82.3485321,Bodegón Onda
23.1394774,-82.349502,Al Medina
23.1387093,-82.3529891,Restaurante Europa
23.1365709,-82.3495945,Restaurante Café Taberna
23.136444,-82.3503178,Santo Angel
43.6457945,-79.4007525,Campechano Taqueria
23.1375688,-82.3489147,Restaurante Conde del Castillo
45.5163162,-73.5776163,Schwartz's
41.2248684,-85.31776,Magic Wand
41.2247651,-85.3165755,Ramble Inn
41.2293226,-85.3187814,Brevin's
43.658011,-79.3844119,Duke of Somerset
43.6647899,-79.380393,Garage
43.6653713,-79.3809334,Ginger
38.9814306,-76.9381609,Milkboy Arthouse
42.3940091,-71.0872016,Romanza Pizzaria
46.8076576,-71.2258102,Chez Victor
41.9291497,-87.6535647,Lou Malnati's Pizzeria
41.9616342,-87.6766491,La Amistad
41.6953484,-73.8964233,Uno
44.2310076,-76.4797132,Pete's Place
44.2300478,-76.4816288,Morrison's Restaurant
41.9127223,-87.638378,Twin Anchors Restaurant & Tavern
41.6271073,-73.9159399,Chili's
39.2968644,-84.3140761,RiverCity Grille
41.6697131,-73.7928018,Daily Planet
30.392609,-88.6601158,Waffle House
19.5121629,-70.6366163,Camp David Ranch
19.7839732,-70.6710111,Restaurante La Esquina de Pacheco
19.8215378,-70.776679,Restaurante Jimi José
42.01067,-87.7626499,Chuck E. Cheese's
42.0115678,-87.767054,Outback Steakhouse
42.0093869,-87.7640954,Buffalo Wild Wings
42.0088325,-87.7623229,Shallots Bistro
40.2127815,-76.9578237,Cafe Magnolia
43.6754854,-79.357936,Gyro Bar
28.0564812,-82.4268232,Planet Smoothie
19.7629042,-70.5164743,La Roca
44.5979018,-75.147601,Pizza Hut
44.5956339,-75.1713012,A-1 Oriental Kitchen
44.5955859,-75.1719736,Sergi's
44.4571482,-75.3556509,Silver Cent Diner
44.3410411,-75.4533859,Casablanca Restaurant
23.1369625,-82.3495436,Restaurante El Mesón de la Flota
28.0120547,-82.7889196,Cafe Alfresco
28.011906,-82.789351,Chic a Boom Room
28.0119233,-82.7894226,The Black Pearl
41.0940105,-74.0022565,Pizza Hut
19.4574025,-70.6917189,Pizza Hut
19.4610086,-70.689452,Satay
38.5175045,-78.4384903,Big Meadows Wayside
38.6578017,-78.5097997,Parkhurst Restaurant and Gift shop
41.8687459,-87.62632,Eleven City Diner
34.3059411,-82.6631874,Mi Fiesta
34.0509,-78.8945,Tokyo Express
43.7985753,-79.1388241,SS Kitchen
40.0073223,-83.052998,Hudson 29 Kitchen + Drink
40.7408217,-73.784295,Hooters
40.7415576,-73.9784628,Dolcino Trattoria Toscana
43.7979757,-79.1371905,Green Tea Restaurant
43.7978885,-79.1377541,Roma Pizza & Wings
43.0012772,-78.4073048,Denny's
16.7868195,-62.1941426,Jaxxxonz Hideaway
26.504356,-80.103306,The Country Club of Florida
41.3457106,-72.035035,Midway Pizza
42.0194382,-87.8084592,Amici
40.2850252,-76.8418498,M Sushi House and Restaurant
44.3538598,-73.8619522,Cloudspin Lounge and Deli
44.3537584,-73.8618935,Lookout Cafe
44.3538705,-73.8618135,Base Lodge Food Court
44.3672992,-73.9061707,Castle Cafe
44.019688,-88.5378791,Hot Dog Charlie's Encased Meat Emporium
12.0118367,-61.7351813,Little Dipper
44.0179023,-88.5382605,Manila
43.2049644,-77.6680789,Red Lobster
35.2965047,-89.6604696,Vinegar Jim's
44.029659,-88.5373046,Mr Cinders
40.4654293,-79.9559666,Tram's Kitchen
44.8049104,-74.9816841,Nin's Restaurant
41.1286629,-74.1687246,Mount Fuji
39.8924578,-75.0910534,Rexy's Bar and Restaurant
39.8929582,-75.087929,Applebee's
41.0821681,-76.861406,Watson Theater Eatery
27.927235,-82.4534624,Margarita's Mexican Restaurant
41.0930998,-74.0027255,Chili's
28.5470267,-81.2190536,Hooters
43.6773604,-79.5059173,Jadranka Cafe & Pastries
27.9629707,-82.4737902,Rick's on the River
27.9447757,-82.4651799,Mise en Place
27.948592,-82.4591121,Spain Restaurant & Toma Bar
44.3372415,-75.4627839,Greg's Italian-American Restaurant
30.3074684,-89.3350144,Jack's Restaurant
30.3123589,-89.3592615,Los Tres Amigos
30.3209833,-89.3353234,King Wah
30.3059963,-89.3774117,BB's Barbeque
27.9413728,-82.4664184,Pizza Hut
19.5004372,-70.7442533,Parada Chito
42.3252745,-83.3786351,
28.0533523,-82.3943127,Carrabba's Italian Grill
40.9648733,-76.8927997,Perkins
40.9632059,-76.892974,Peking Garden
40.9475008,-76.9580945,Ard's Farm
36.0073947,-78.9471687,Nosh
41.7218843,-72.6140627,Bertucci's
41.1613333,-73.2561498,The Levee
41.9845852,-73.4222978,White Hart Inn
40.0797459,-74.8580081,Brickwall
18.0812623,-67.041506,Casa Perichi
34.8107282,-85.4800233,Geneva's
42.3485735,-71.0891003,Harvard Club of Boston
42.3095421,-71.160331,Vineripe grill
39.3136514,-77.6302935,Smoketown Brewing Station
40.9854644,-76.8822097,Country Cupboard
40.6118717,-75.3777478,24 East
40.550962,-80.087569,Nicky's Thai Kitchen
40.6901878,-75.4993176,Santa Fe Taco Company
40.7165746,-73.5992644,
41.879264,-87.6284211,The Berghoff Restaurant
41.5908203,-88.0580006,Public Landing Restaurant
41.6088313,-81.51543,Sticks Pub and Grille
41.0526601,-83.6529605,Henderson Dining Hall
27.941949,-82.468829,"Boca - Kitchen, Bar and Restaurant"
43.6537676,-79.3986924,Dumpling House Restaurant
43.6562551,-79.3990565,Xam Yu Seafood Restaurant
43.6550466,-79.3985689,Phở Ai My Vietnamese Restaurant
43.647695,-79.396262,Kupfert & Kim - Spadina
43.6450581,-79.3917106,Pizza Rustica Restaurant & Bar
43.6437149,-79.3881978,Boston Pizza
43.6448503,-79.3854168,Lone Star Texas Grill
27.9370848,-82.4760998,Timpano Italian Chop House
36.0230655,-78.9180611,La Cacerola
27.9358529,-82.4765011,Restaurant BT
43.6932383,-79.3158048,The Rib House
43.6930144,-79.3157307,Thai Wok Restaurant
42.6494573,-73.7532592,Maurice's Deli
42.6946668,-73.6372185,La Bella Pizza & Restaurant
37.2300575,-80.4160053,
42.6076897,-73.5219884,Old Daley Inn on Crooked Lake
27.9277596,-82.4829814,St. Barts Island House
43.6643205,-79.3681758,Kanpai Snack Bar
43.6882975,-79.3017656,Sultan Shawarma & Falafel
43.6956639,-79.3168216,George's Grill
43.6479942,-79.3905326,Hooters
42.3695411,-71.2370811,Solea
42.5975949,-73.711793,Chez Mikes
43.6858529,-79.3476982,California Pub & Grill
43.6859401,-79.3472838,K.C. Caribbean Take-Out
43.7137573,-79.2719464,Westbank Restaurant & Bar
42.68216,-73.688714,Garlic Lover's Corner
42.6820075,-73.6887627,I Love NY Pizza of Route 4
42.661357,-73.6915008,Zenbu Chinese Restaurant
19.7630751,-70.5166525,Cadillac Music Café
19.7626008,-70.5161538,Melons
19.7622365,-70.5163256,Restaurant El Almendros
44.8269897,-89.1691622,Diane's Resaurant
46.2252256,-73.0104543,Caillette
19.8921222,-70.9610223,
19.892785,-70.9620202,
43.7038716,-79.7411306,Red Lobster
43.6850495,-79.7611284,Fanzorelli's Restaurant & Lounge
43.6853271,-79.7609462,Freshly Thai
43.6860319,-79.7624486,Sushi Brampton
43.0483095,-76.155389,Pastabilities
43.0476085,-76.154538,Bistro Elephant
43.6711436,-79.376202,Eggsmart
43.6697144,-79.3759409,Gabby's
43.6664601,-79.3746141,Westown Chinese Food
43.6488318,-79.3723453,Paramount
43.647892,-79.3744397,CC Lounge and Whiskey Bar
43.6471732,-79.3767732,Oliver & Bonacini Café & Grill
40.7025316,-73.9865653,Pedro's
43.8329069,-79.0883323,Al Denti Restaurant & Banquet Hall
43.833652,-79.0905005,The Works
43.8343826,-79.0904538,Pho Saigon
43.8356192,-79.0913924,Patois Jamaican Restaurant
43.8320659,-79.0943121,Jukebox Live Resto Lounge
43.998439,-79.467113,Adamson Barbeque
43.8930494,-79.4413048,Cora
43.8835932,-79.4407456,All Star Wings And Ribs
43.8642224,-79.4363624,Congee Queen
43.861172,-79.4355931,Pizza Hut
43.8532199,-79.2553947,Boston Pizza
43.8536635,-79.255509,Kelsey's
43.8753737,-79.2600166,Al Dente Italian Restaurant
43.8792163,-79.2613436,Inspire
43.8790713,-79.2613006,Main's Mansion Restaurant & Bar
43.8749256,-79.2592236,M.Y. Restaurant
